,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
2089,posib,posib,Ans,['A7+'],posibiliadau,posibiliad,E,['A7+']
2090,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
2091,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cnwch,cnwch,unk,['Z99']
2092,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyrdd,gwyrdd,Ans,['W5']
2093,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cig,cig,E,"['F1', 'A4.2+']"
2094,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",dugoch,dugoch,unk,['Z99']
2095,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",comins,comin,E,['M7']
2096,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",smotiau,smotyn,E,"['O4.4', 'O2', 'B2-', 'N5-', 'Q4.3', 'M7']"
2097,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",lliwiau,lliw,E,"['O4.3', 'A2.1+']"
2098,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",caergeiliog,caergeiliog,unk,['Z99']
2099,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochi,cochi | cochi,B | B,['E1/B1']
2100,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyn,gwyn,Ans,"['O4.3', 'O4.3/S2mf', 'F2', 'F1', 'B1']"
2101,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cnwch,cnwch,unk,['Z99']
2102,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",gwyrdd,gwyrdd,Ans,['W5']
2103,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cig,cig,E,"['F1', 'A4.2+']"
2104,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",dugoch,dugoch,unk,['Z99']
2105,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",comins,comin,E,['M7']
2106,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",smotiau,smotyn,E,"['O4.4', 'O2', 'B2-', 'N5-', 'Q4.3', 'M7']"
2107,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",lliwiau,lliw,E,"['O4.3', 'A2.1+']"
2108,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",caergeiliog,caergeiliog,unk,['Z99']
2109,coch,coch,Ans,"['O4.3', 'G1.2/S2mf']",cochi,cochi | cochi,B | B,['E1/B1']
2110,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",thereby,thereby,unk,['Z99']
2111,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",that,that,unk,['Z99']
2112,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",itll,itll,unk,['Z99']
2113,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",than,tan,Ar,['Z5']
2114,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",weakened,weakened,unk,['Z99']
2115,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",deity,deity,unk,['Z99']
2116,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",has,has,unk,['Z99']
2117,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",gods,gods,unk,['Z99']
2118,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",primarily,primarily,unk,['Z99']
2119,is,is,Ans,"['M2', 'N5-/A2.1', 'S7.1-/A2.1', 'A11.1-/A2.1', 'X3.2-/A2.1']",evident,evident,unk,['Z99']
2120,ariannol,ariannol,Ans,['I1'],arianno,ariannu,B,['I1']
2121,ariannol,ariannol,Ans,['I1'],anariannol,anariannol,unk,['Z99']
2124,ariannol,ariannol,Ans,['I1'],chymorth,cymorth,E,['S8+']
2125,ariannol,ariannol,Ans,['I1'],ariannog,ariannog,unk,['Z99']
2126,ariannol,ariannol,Ans,['I1'],ariannodd,ariannu,B,['I1']
2127,ariannol,ariannol,Ans,['I1'],iannol,iannol,unk,['Z99']
2128,ariannol,ariannol,Ans,['I1'],beiriannol,beiriannol,unk,['Z99']
2129,ariannol,ariannol,Ans,['I1'],peiriannol,peiriannol,unk,['Z99']
2131,penodol,penodol,Ans,['A4.2+'],penodoli,penodoli,unk,['Z99']
2132,penodol,penodol,Ans,['A4.2+'],priodol,priodol,Ans,['S9']
2134,penodol,penodol,Ans,['A4.2+'],nodol,nodol,unk,['Z99']
2135,penodol,penodol,Ans,['A4.2+'],gwahanol,gwahanol,Ans,['A6.1-']
2136,penodol,penodol,Ans,['A4.2+'],neilltuol,neilltuol,Ans,['A4.2+']
2137,penodol,penodol,Ans,['A4.2+'],pendant,pendant,Ans,['A7+++']
2138,penodol,penodol,Ans,['A4.2+'],blaenoriaethol,blaenoriaethol,Ans,['A11.1+']
2139,penodol,penodol,Ans,['A4.2+'],cyfyngiadol,cyfyngiadol,unk,['Z99']
2140,diddorol,diddorol,Ans,['X5.2+'],difyr,difyr,Ans,['E4.1+']
2142,diddorol,diddorol,Ans,['X5.2+'],rhyfedd,rhyfedd,Ans,['A6.2-']
2143,diddorol,diddorol,Ans,['X5.2+'],anniddorol,anniddorol,unk,['Z99']
2144,diddorol,diddorol,Ans,['X5.2+'],ddifyr,difyr,Ans,['E4.1+']
2145,diddorol,diddorol,Ans,['X5.2+'],buddiol,buddiol,Ans,['S8+']
2146,diddorol,diddorol,Ans,['X5.2+'],cyffrous,cyffrous,Ans,['X5.2+']
2147,diddorol,diddorol,Ans,['X5.2+'],pwysig,pwysig,Ans,['A11.1+']
2148,diddorol,diddorol,Ans,['X5.2+'],bwydydddiddorol,bwydydddiddorol,unk,['Z99']
2149,diddorol,diddorol,Ans,['X5.2+'],dadlennol,dadlennol,unk,['Z99']
2152,cyhoeddus,cyhoeddus,Ans,['A10+'],cyhoeddu,cyhoeddu,unk,['Z99']
2154,cyhoeddus,cyhoeddus,Ans,['A10+'],phreifat,preifat,Ans,"['G3/S2mf', 'B1']"
2155,cyhoeddus,cyhoeddus,Ans,['A10+'],cyhoeddusarddangos,cyhoeddusarddangos,unk,['Z99']
2156,cyhoeddus,cyhoeddus,Ans,['A10+'],gyhoeddu,gyhoeddu,unk,['Z99']
2157,cyhoeddus,cyhoeddus,Ans,['A10+'],preifat,preifat,Ans,"['G3/S2mf', 'B1']"
2158,cyhoeddus,cyhoeddus,Ans,['A10+'],cyhoed,cyhoed,unk,['Z99']
2159,cyhoeddus,cyhoeddus,Ans,['A10+'],sector,sector,E,"['A4.1', 'S5+', 'M7', 'N2@']"
2160,hawdd,hawdd,Ans,['A12+'],rhwydd,rhwydd,Ans,['A12+']
2161,hawdd,hawdd,Ans,['A12+'],anodd,anodd,Ans,['A12-']
2163,hawdd,hawdd,Ans,['A12+'],syml,syml,Ans,"['A12+', 'A6.2+', 'O4.1', 'X9.1-']"
2164,hawdd,hawdd,Ans,['A12+'],anhawdd,anhawdd,unk,['Z99']
2165,hawdd,hawdd,Ans,['A12+'],rhwyddaf,rhwyddaf,unk,['Z99']
2166,hawdd,hawdd,Ans,['A12+'],rhwyddach,rhwyddach,unk,['Z99']
2167,hawdd,hawdd,Ans,['A12+'],anos,anos,Ans,['Z99']
2168,hawdd,hawdd,Ans,['A12+'],amhosib,amhosib,Ans,"['A7-', 'A12-']"
2169,hawdd,hawdd,Ans,['A12+'],anoddach,anodd,Ans,['A12-']
2173,cynnar,cynnar,Ans,['T4+'],diweddarach,diweddar,Ans,['T3-']
2175,cynnar,cynnar,Ans,['T4+'],plentyndod,plentyndod,E,['T1.3/T3-']
2177,cynnar,cynnar,Ans,['T4+'],cyfnod,cyfnod,E,"['T1.3', 'B1', 'Q3', 'P1/T1.3']"
2178,cynnar,cynnar,Ans,['T4+'],1970au,1970au,unk,['Z99']
2179,cynnar,cynnar,Ans,['T4+'],cynna,cynnu | cynnu,B | B,"['W2', 'O4.6+']"
2180,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiodd,gwreiddio,B,"['L3', 'X2.4']"
2182,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddol,gwreiddol,unk,['Z99']
2183,gwreiddiol,gwreiddiol,Ans,['A5.4+'],reiddiol,reiddiol,unk,['Z99']
2184,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiad,gwreiddiad,unk,['Z99']
2185,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddioldeb,gwreiddioldeb,E,['A6.2-']
2186,gwreiddiol,gwreiddiol,Ans,['A5.4+'],cynharach,cynnar,Ans,['T4+']
2187,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiwyd,gwreiddio,B,"['L3', 'X2.4']"
2188,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreddiol,gwreddiol,unk,['Z99']
2190,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiodd,gwreiddio,B,"['L3', 'X2.4']"
2192,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddol,gwreiddol,unk,['Z99']
2193,gwreiddiol,gwreiddiol,Ans,['A5.4+'],reiddiol,reiddiol,unk,['Z99']
2194,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiad,gwreiddiad,unk,['Z99']
2195,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddioldeb,gwreiddioldeb,E,['A6.2-']
2196,gwreiddiol,gwreiddiol,Ans,['A5.4+'],cynharach,cynnar,Ans,['T4+']
2197,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreiddiwyd,gwreiddio,B,"['L3', 'X2.4']"
2198,gwreiddiol,gwreiddiol,Ans,['A5.4+'],gwreddiol,gwreddiol,unk,['Z99']
2202,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",penblwydd,penblwydd,E,['T1.2/T3']
2203,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",falch,balch,Ans,"['E4.2+/S1.2', 'S1.2.3+']"
2206,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",awyddus,awyddus,Ans,['X5.2+']
2207,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",diolchgar,diolchgar,Ans,"['S1.2.4+', 'E4.2+']"
2208,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",ffodus,ffodus,Ans,['A1.4+']
2209,hapus,hapus,Ans,"['E4.1+', 'E4.2+']",lwcus,lwcus,Ans,['A1.4+']
2210,uchel,uchel,Ans,"['N3.7+', 'N5+']",isel,isel,Ans,['L2/Q2.1']
2211,uchel,uchel,Ans,"['N3.7+', 'N5+']",lefelau,lefel,E,"['O4.4', 'Q2.2', 'M2']"
2212,uchel,uchel,Ans,"['N3.7+', 'N5+']",safon,safon | sefyll | sefyll,E | B | B,"['A5.1', 'G2.2', 'Q1.1', 'O2@']"
2213,uchel,uchel,Ans,"['N3.7+', 'N5+']",uchaf,uchaf,Ans,"['N3.7+++', 'N5+++']"
2215,uchel,uchel,Ans,"['N3.7+', 'N5+']",ansawdd,ansawdd,E,"['A5.1', 'A5.1+', 'O4.1']"
2216,uchel,uchel,Ans,"['N3.7+', 'N5+']",uwch,uwch,Ans,"['N3.7++', 'N5++']"
2218,uchel,uchel,Ans,"['N3.7+', 'N5+']",uche,uche,unk,['Z99']
2219,uchel,uchel,Ans,"['N3.7+', 'N5+']",cynyddol,cynyddol,Ans,['N5+/A2.1']
2221,union,union,Ans,['A9+'],unig,unig,Ans,['S5-']
2222,union,union,Ans,['A9+'],ddigwyddodd,digwydd,B,"['A2.1+', 'A3+', 'X7-']"
2223,union,union,Ans,['A9+'],beth,peth,Rha,"['Z8', 'Z5']"
2224,union,union,Ans,['A9+'],dyna,dyna,Adf,['Z99']
2225,union,union,Ans,['A9+'],wyddus,wyddus,unk,['Z99']
2226,union,union,Ans,['A9+'],fath,bath | math,E | E,['Z99']
2227,union,union,Ans,['A9+'],pryd,pryd,E,"['X7+/T1', 'N3.1/T1']"
2228,union,union,Ans,['A9+'],glir,clir,Ans,"['M2', 'A7+', 'A10+', 'I1.1', 'B4', 'O4.1']"
2229,union,union,Ans,['A9+'],ystyr,ystyr,E,"['X2.1', 'A11.1+', 'Q3', 'X7+']"
2230,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",lyfli,lyfli,Ans,['S3.2']
2231,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",braf,braf,Ans,['G2.1']
2232,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",neisneis,neisneis,unk,['Z99']
2233,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",hyfryd,hyfryd,Ans,['O4.2+']
2234,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",grêt,grêt,Adf,['Z99']
2235,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",gret,gret,unk,['Z99']
2236,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",lyfyyyyfli,lyfyyyyfli,unk,['Z99']
2238,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",hapus,hapus,Ans,"['E4.1+', 'E4.2+']"
2239,neis,neis,Ans,"['O4.2+', 'S1.2.1+']",ffantastig,ffantastig,Ans,"['A5.1+', 'N5++', 'A6.2-', 'A5.2-']"
2242,personol,personol,Ans,"['S5-', 'S1.2.1+']",personoleiddio,personoleiddio,B,['A1.2/S5-']
2243,personol,personol,Ans,"['S5-', 'S1.2.1+']",personoli,personoli,B,['A10+']
2244,personol,personol,Ans,"['S5-', 'S1.2.1+']",rhyngbersonol,rhyngbersonol,unk,['Z99']
2245,personol,personol,Ans,"['S5-', 'S1.2.1+']",bersono,bersono,unk,['Z99']
2246,personol,personol,Ans,"['S5-', 'S1.2.1+']",bersonoleiddio,personoleiddio,B,['A1.2/S5-']
2247,personol,personol,Ans,"['S5-', 'S1.2.1+']",amhersonol,amhersonol,unk,['Z99']
2248,personol,personol,Ans,"['S5-', 'S1.2.1+']",diriaethol,diriaethol,Ans,"['A1.1.1', 'A7+/A2.1']"
2249,personol,personol,Ans,"['S5-', 'S1.2.1+']",corfforol,corfforol,Ans,['B3']
2250,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychach,sych,Ans,['O1.2-']
2251,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwlyb,gwlyb,Ans,['O1.2']
2252,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],llaith,llaith,Ans,['O1.2']
2253,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],wlyb,gwlyb,Ans,['O1.2']
2254,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gawodlyd,gawodlyd,unk,['Z99']
2255,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwyntog,gwynt,Ans,['W4']
2256,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],poeth,poeth,Ans,"['O4.6+', 'X9.1+', 'O4.2+', 'X5.2+', 'G2.1-', 'A12-', 'S7.3+', 'E6-', 'A7+++']"
2257,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],oer,oer,Ans,"['B2-', 'O4.6-']"
2258,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychaf,sychu,B,['O1.2-']
2259,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwynto,gwynto,unk,['Z99']
2260,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychach,sych,Ans,['O1.2-']
2261,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwlyb,gwlyb,Ans,['O1.2']
2262,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],llaith,llaith,Ans,['O1.2']
2263,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],wlyb,gwlyb,Ans,['O1.2']
2264,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gawodlyd,gawodlyd,unk,['Z99']
2265,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwyntog,gwynt,Ans,['W4']
2266,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],poeth,poeth,Ans,"['O4.6+', 'X9.1+', 'O4.2+', 'X5.2+', 'G2.1-', 'A12-', 'S7.3+', 'E6-', 'A7+++']"
2267,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],oer,oer,Ans,"['B2-', 'O4.6-']"
2268,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],sychaf,sychu,B,['O1.2-']
2269,sych,sych | sychu | sychu,Ans | B | B,['O1.2-'],gwynto,gwynto,unk,['Z99']
2270,prydferth,prydferth,Ans,['O4.2+'],prydferthaf,prydferthu,B,['O4.2+']
2272,prydferth,prydferth,Ans,['O4.2+'],prydferthwch,prydferthu | prydferthu,B | B,['O4.2+']
2274,prydferth,prydferth,Ans,['O4.2+'],hardd,hardd,Ans,['O4.2+']
2275,prydferth,prydferth,Ans,['O4.2+'],brydferthaf,prydferthu,B,['O4.2+']
2276,prydferth,prydferth,Ans,['O4.2+'],brydferthach,brydferthach,unk,['Z99']
2277,prydferth,prydferth,Ans,['O4.2+'],mhrydferthwch,prydferthu | prydferthu,B | B,['Z99']
2278,prydferth,prydferth,Ans,['O4.2+'],phrydferthwch,prydferthu | prydferthu,B | B,['Z99']
2279,prydferth,prydferth,Ans,['O4.2+'],hyfryd,hyfryd,Ans,['O4.2+']
2280,hyll,hyll,Ans,['O4.2-'],drwg,drwg,Ans,"['A5.1-', 'G2.2-', 'O4.2-', 'B2-']"
2281,hyll,hyll,Ans,['O4.2-'],hyllaf,hyllaf,unk,['Z99']
2282,hyll,hyll,Ans,['O4.2-'],trythyll,trythyll,unk,['Z99']
2283,hyll,hyll,Ans,['O4.2-'],hyllni,hyllni,unk,['Z99']
2284,hyll,hyll,Ans,['O4.2-'],cloriau,clawr,E,"['A10-', 'M1', 'N3.6', 'S8+', 'I1.1', 'A1.8+', 'N5', 'Q2.1', 'A1.1.1']"
2285,hyll,hyll,Ans,['O4.2-'],rhynllyd,rhynllyd,unk,['Z99']
2286,hyll,hyll,Ans,['O4.2-'],gwenwynllyd,gwenwynllyd,unk,['Z99']
2287,hyll,hyll,Ans,['O4.2-'],diddrwg,diddrwg,unk,['Z99']
2288,hyll,hyll,Ans,['O4.2-'],anghall,anghall,unk,['Z99']
2289,hyll,hyll,Ans,['O4.2-'],erchyll,erchyll,Ans,['O4.2-']
2290,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2291,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2292,hwylus,hwylus,Ans,"['A12+', 'S8+']",cyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2293,hwylus,hwylus,Ans,"['A12+', 'S8+']",hygyrch,hygyrch,Ans,"['S1.2.1+', 'A9+', 'A12+', 'M6']"
2294,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylu,hwylu,unk,['Z99']
2295,hwylus,hwylus,Ans,"['A12+', 'S8+']",chyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2296,hwylus,hwylus,Ans,"['A12+', 'S8+']",ddidrafferth,didrafferth,Ans,['Z99']
2297,hwylus,hwylus,Ans,"['A12+', 'S8+']",gyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2298,hwylus,hwylus,Ans,"['A12+', 'S8+']",rhwydd,rhwydd,Ans,['A12+']
2299,hwylus,hwylus,Ans,"['A12+', 'S8+']",drefnus,trefn,Ans,"['S7.1+/Q2.2', 'I2.2/Q2.2']"
2300,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2301,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2302,hwylus,hwylus,Ans,"['A12+', 'S8+']",cyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2303,hwylus,hwylus,Ans,"['A12+', 'S8+']",hygyrch,hygyrch,Ans,"['S1.2.1+', 'A9+', 'A12+', 'M6']"
2304,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylu,hwylu,unk,['Z99']
2305,hwylus,hwylus,Ans,"['A12+', 'S8+']",chyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2306,hwylus,hwylus,Ans,"['A12+', 'S8+']",ddidrafferth,didrafferth,Ans,['Z99']
2307,hwylus,hwylus,Ans,"['A12+', 'S8+']",gyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2308,hwylus,hwylus,Ans,"['A12+', 'S8+']",rhwydd,rhwydd,Ans,['A12+']
2309,hwylus,hwylus,Ans,"['A12+', 'S8+']",drefnus,trefn,Ans,"['S7.1+/Q2.2', 'I2.2/Q2.2']"
2310,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusach,hwylusach,unk,['Z99']
2311,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylusaf,hwyluso,B,['S8+']
2312,hwylus,hwylus,Ans,"['A12+', 'S8+']",cyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2313,hwylus,hwylus,Ans,"['A12+', 'S8+']",hygyrch,hygyrch,Ans,"['S1.2.1+', 'A9+', 'A12+', 'M6']"
2314,hwylus,hwylus,Ans,"['A12+', 'S8+']",hwylu,hwylu,unk,['Z99']
2315,hwylus,hwylus,Ans,"['A12+', 'S8+']",chyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2316,hwylus,hwylus,Ans,"['A12+', 'S8+']",ddidrafferth,didrafferth,Ans,['Z99']
2317,hwylus,hwylus,Ans,"['A12+', 'S8+']",gyfleus,cyfleus,Ans,"['A12+', 'S8+']"
2318,hwylus,hwylus,Ans,"['A12+', 'S8+']",rhwydd,rhwydd,Ans,['A12+']
2319,hwylus,hwylus,Ans,"['A12+', 'S8+']",drefnus,trefn,Ans,"['S7.1+/Q2.2', 'I2.2/Q2.2']"
2320,buddugol,buddugol,unk,['Z99'],fuddugol,fuddugol,unk,['Z99']
2321,buddugol,buddugol,unk,['Z99'],caddugol,caddugol,unk,['Z99']
2322,buddugol,buddugol,unk,['Z99'],anfuddugol,anfuddugol,unk,['Z99']
2323,buddugol,buddugol,unk,['Z99'],buddugwyr,buddugwyr,unk,['Z99']
2324,buddugol,buddugol,unk,['Z99'],buddugwr,buddugwr,unk,['Z99']
2325,buddugol,buddugol,unk,['Z99'],buddugre,buddugre,unk,['Z99']
2326,buddugol,buddugol,unk,['Z99'],enillydd,enillydd,E,"['X9.2+/S7.3/S2mf', 'X9.2+/G3/S2mf']"
2327,buddugol,buddugol,unk,['Z99'],nghystadleuaeth,cystadleuaeth,E,"['K1', 'S7.3+']"
2328,buddugol,buddugol,unk,['Z99'],enillwyr,enillwr,E,"['X9.2+/S7.3/S2mf', 'X9.2+/G3/S2mf']"
2329,buddugol,buddugol,unk,['Z99'],fuddugolaeth,fuddugolaeth,unk,['Z99']
2332,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheu,amheu,unk,['Z99']
2333,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuid,amau,B,['A7-']
2334,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuol,amheuol,unk,['Z99']
2335,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",anesboniadwy,anesboniadwy,unk,['Z99']
2336,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuai,amau,B,['A7-']
2337,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheuwn,amau,B,['A7-']
2338,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",bryderus,pryderus,Ans,"['E6-', 'A1.8+', 'A2.2', 'S1.1.3+']"
2339,amheus,amheus,Ans,"['X2.1/A5.1-', 'G2.1-']",amheugar,amheugar,unk,['Z99']
2340,llym,llym,Ans,"['N3.8+', 'T4']",llymach,llymach,unk,['Z99']
2341,llym,llym,Ans,"['N3.8+', 'T4']",llymdra,llymdra,unk,['Z99']
2342,llym,llym,Ans,"['N3.8+', 'T4']",cyfyngol,cyfyngol,unk,['Z99']
2343,llym,llym,Ans,"['N3.8+', 'T4']",haearnaidd,haearn,Ans,['B4']
2344,llym,llym,Ans,"['N3.8+', 'T4']",llymder,llymder,E,"['A5.1-', 'S1.2.5+', 'S1.2.1-', 'E4.1-', 'O4.2-']"
2345,llym,llym,Ans,"['N3.8+', 'T4']",eithafol,eithafol,Ans,['G1.2/S2mf']
2346,llym,llym,Ans,"['N3.8+', 'T4']",llymhau,llymhau,B,"['A1.1.1', 'A5.1+/A2.1']"
2347,llym,llym,Ans,"['N3.8+', 'T4']",creulon,creulon,Ans,['E3-']
2348,llym,llym,Ans,"['N3.8+', 'T4']",cadarn,cadarn,Ans,['O4.5']
2349,llym,llym,Ans,"['N3.8+', 'T4']",hunanfeirniadol,hunanfeirniadol,unk,['Z99']
2350,llym,llym,Ans,"['N3.8+', 'T4']",llymach,llymach,unk,['Z99']
2351,llym,llym,Ans,"['N3.8+', 'T4']",llymdra,llymdra,unk,['Z99']
2352,llym,llym,Ans,"['N3.8+', 'T4']",cyfyngol,cyfyngol,unk,['Z99']
2353,llym,llym,Ans,"['N3.8+', 'T4']",haearnaidd,haearn,Ans,['B4']
2354,llym,llym,Ans,"['N3.8+', 'T4']",llymder,llymder,E,"['A5.1-', 'S1.2.5+', 'S1.2.1-', 'E4.1-', 'O4.2-']"
2355,llym,llym,Ans,"['N3.8+', 'T4']",eithafol,eithafol,Ans,['G1.2/S2mf']
2356,llym,llym,Ans,"['N3.8+', 'T4']",llymhau,llymhau,B,"['A1.1.1', 'A5.1+/A2.1']"
2357,llym,llym,Ans,"['N3.8+', 'T4']",creulon,creulon,Ans,['E3-']
2358,llym,llym,Ans,"['N3.8+', 'T4']",cadarn,cadarn,Ans,['O4.5']
2359,llym,llym,Ans,"['N3.8+', 'T4']",hunanfeirniadol,hunanfeirniadol,unk,['Z99']
2360,serth,serth,Ans,"['A1.1.1', 'X2.3+']",llethrau,llethr,E,['O4.4']
2361,serth,serth,Ans,"['A1.1.1', 'X2.3+']",llethr,llethr,E,['O4.4']
2362,serth,serth,Ans,"['A1.1.1', 'X2.3+']",choediog,choediog,unk,['Z99']
2363,serth,serth,Ans,"['A1.1.1', 'X2.3+']",serthaf,serthaf,unk,['Z99']
2364,serth,serth,Ans,"['A1.1.1', 'X2.3+']",llechweddau,llechweddau,unk,['Z99']
2365,serth,serth,Ans,"['A1.1.1', 'X2.3+']",oediog,oediog,unk,['Z99']
2366,serth,serth,Ans,"['A1.1.1', 'X2.3+']",geunentydd,geunentydd,unk,['Z99']
2367,serth,serth,Ans,"['A1.1.1', 'X2.3+']",lethr,llethr,E,['O4.4']
2368,serth,serth,Ans,"['A1.1.1', 'X2.3+']",coediog,coediog,unk,['Z99']
2369,serth,serth,Ans,"['A1.1.1', 'X2.3+']",chorsiog,cors,Ans,['Z99']
2375,poen,poen,E,"['B2-', 'E4.1-']",gorbryder,gorbryder,unk,['Z99']
2376,poen,poen,E,"['B2-', 'E4.1-']",poendod,poendod,unk,['Z99']
2377,poen,poen,E,"['B2-', 'E4.1-']",angina,angina,unk,['Z99']
2378,poen,poen,E,"['B2-', 'E4.1-']",orbryder,orbryder,unk,['Z99']
