,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
1173,newid,newid,B,"['A2.1+', 'I1', 'B5']",Amnewid,amnewid,B,"['A2.1+', 'M2']"
1174,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidYn,newidyn,E,"['A6.3+', 'N2']"
1175,newid,newid,B,"['A2.1+', 'I1', 'B5']",pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
1176,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidion,newid | newid,B | B,"['A2.1+', 'I1', 'B5']"
1177,newid,newid,B,"['A2.1+', 'I1', 'B5']",newida,newida,unk,['Z99']
1178,newid,newid,B,"['A2.1+', 'I1', 'B5']",Adnewid,Adnewid,E,['Z99']
1179,newid,newid,B,"['A2.1+', 'I1', 'B5']",newidioedd,newidioedd,unk,['Z99']
1181,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",cwonsil,cwonsil,unk,['Z99']
1182,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",dadael,dadael,unk,['Z99']
1184,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1185,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",cadael,cadael,unk,['Z99']
1186,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",gadael1,gadael1,unk,['Z99']
1188,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",ymadael,ymadael,B,['M1']
1189,gadael,gadael,B,"['M1', 'M2', 'A1.1.1', 'A1.9', 'A9-', 'T2-']",aros,aros,B,"['T1.3', 'A3+', 'A11.1+', 'S1.1.1%']"
1191,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",taidtadma,taidtadma,unk,['Z99']
1194,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",heini,heini,Ans,"['N3.2/A5.1+', 'N3.2', 'A1.2+', 'M2', 'B2-']"
1197,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",bod,bod,B,"['A3+', 'Z5']"
1198,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",taidtadmab,taidtadmab,unk,['Z99']
1199,cadw,cadw,B,"['A9+', 'N6+', 'T2++', 'A1.7+', 'A2.2', 'F4', 'S8+', 'H4']",cadwaeth,cadwaeth,unk,['Z99']
1201,dangos,dangos,B,"['A10+', 'S1.1.1']",dangoswch,dangos | dangos,B | B,"['A10+', 'S1.1.1']"
1202,dangos,dangos,B,"['A10+', 'S1.1.1']",dangosbfod,dangosbfod,unk,['Z99']
1203,dangos,dangos,B,"['A10+', 'S1.1.1']",ymdangos,ymdangos,unk,['Z99']
1204,dangos,dangos,B,"['A10+', 'S1.1.1']",meddwlMae,meddwlMae,unk,['Z99']
1205,dangos,dangos,B,"['A10+', 'S1.1.1']",rhyfelMae,rhyfelMae,unk,['Z99']
1206,dangos,dangos,B,"['A10+', 'S1.1.1']",gwreiddiolMae,gwreiddiolMae,unk,['Z99']
1207,dangos,dangos,B,"['A10+', 'S1.1.1']",bod,bod,B,"['A3+', 'Z5']"
1208,dangos,dangos,B,"['A10+', 'S1.1.1']",gaelMae,gaelMae,unk,['Z99']
1209,dangos,dangos,B,"['A10+', 'S1.1.1']",gweld,gweld,B,"['X3.4', 'X2.1', 'S1.1.1', 'X2.5+', 'X2.3+', 'X3', 'A7+', 'Z4', 'S3.2']"
1211,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",ymgynnal,ymgynnal,unk,['Z99']
1213,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",cynnalDarlith,cynnalDarlith,unk,['Z99']
1215,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",bod,bod,B,"['A3+', 'Z5']"
1218,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",ymddifyrru,ymddifyrru,unk,['Z99']
1219,cynnal,cynnal,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
1220,credu,credu,B,"['X2.1', 'S9%']",bod,bod,B,"['A3+', 'Z5']"
1221,credu,credu,B,"['X2.1', 'S9%']",fod,bod,B,"['A3+', 'Z5']"
1222,credu,credu,B,"['X2.1', 'S9%']",meddwl,meddwl,E,['X2.1']
1223,credu,credu,B,"['X2.1', 'S9%']",gwneud,gwneud,B,"['A1.1.1', 'A9+', 'A2.2', 'S6+', 'A3+', 'A9-', 'X9.2+', 'X6+']"
1224,credu,credu,B,"['X2.1', 'S9%']",wedi,wedi,U,['Z5']
1225,credu,credu,B,"['X2.1', 'S9%']",mai,mai,Cys,['Z5']
1226,credu,credu,B,"['X2.1', 'S9%']",dylai,dylu,B,['Z99']
1227,credu,credu,B,"['X2.1', 'S9%']",rwyn,rwyn,unk,['Z99']
1228,credu,credu,B,"['X2.1', 'S9%']",Rwy,bod,B,"['A3+', 'Z5']"
1229,credu,credu,B,"['X2.1', 'S9%']",Dwi,bod,B,"['A3+', 'Z5']"
1231,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",trywydd,trywydd,E,"['X2.4', 'M2', 'S7.1-']"
1232,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",canslodd,canslo,B,['T2-']
1233,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",darniwyd,darnio,B,"['A1.1.1', 'A1.1.2']"
1234,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",Ailgreodd,ailgreu,B,['A1.1.1/N6+']
1235,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",amserwyd,amseru,B,"['X7+/T1', 'N3.1/T1']"
1236,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",rhyfelMae,rhyfelMae,unk,['Z99']
1237,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",marwolaeth,marwolaeth,E,['L1-']
1238,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",ddilynnodd,ddilynnodd,unk,['Z99']
1239,dilyn,dilyn,B,"['M1', 'N4', 'S7.1-', 'X2.4', 'X2.5+', 'A6.1+', 'A1.1.1', 'A2.2', 'K5.1', 'X3.4']",dechrau,dechrau,B,['T2+']
1241,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynwyr,derbyniwr,E,"['Q1.3', 'Q4.3', 'G2.1-/S2mf', 'I2.1/S2mf']"
1242,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynAr,derbynAr,unk,['Z99']
1243,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynnol,derbynnol,unk,['Z99']
1245,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",derbynnedd,derbynnedd,unk,['Z99']
1247,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
1249,derbyn,derbyn,B,"['A9+', 'X2.5+', 'S1.2.1+', 'S7.4+']",anfonebu,anfonebu,B,['Q1.2/I1.3']
1250,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",chi,chi,Rha,['Z8mf']
1251,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",bod,bod,B,"['A3+', 'Z5']"
1252,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",ydych,bod,B,"['A3+', 'Z5']"
1253,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",wedi,wedi,U,['Z5']
1254,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",gwybod,gwybod,B,"['X2.2+', 'S3.2/B1%']"
1255,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",gallu,gallu,E,['X9.1+']
1256,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dymuno,dymuno,B,['Z99']
1257,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",fedren,medru,B,['Z99']
1259,eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']",dydych,bod,B,"['A3+', 'Z5']"
1260,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimlon,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
1264,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",deimlon,teimlo | teimlo,B | B,['Z99']
1265,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",timlo,timlo,unk,['Z99']
1266,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",cydymdeimlo,cydymdeimlo,B,"['X2.5+/E1', 'S8+', 'A6.1+']"
1267,teimlo,teimlo,B,"['X2.1', 'E1', 'X3']",teimla,teimlo | teimlo,B | B,"['X2.1', 'E1', 'X3']"
1271,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynnulawr,tynnulawr,unk,['Z99']
1272,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",phocer,phocer,unk,['Z99']
1273,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",tynny,tynny,unk,['Z99']
1274,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",ffugefelechu,ffugefelechu,unk,['Z99']
1275,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",sylw,sylw,E,['Q2.1']
1277,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",ailychwanegu,ailychwanegu,unk,['Z99']
1278,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",Tynnwch,tynnu | tynnu,B | B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']"
1279,tynnu,tynnu,B,"['C1', 'M2', 'A9+', 'X5.1+', 'I1.2', 'O4.2+', 'X2.1', 'K5.1']",coes,coes,E,['M1/N3.8+']
1280,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1281,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",chwiler,chwiler,unk,['Z99']
1283,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",wedyn,wedyn,Adf,['N4']
1284,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",lindysyn,lindysyn,unk,['Z99']
1285,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",llifo,llifo,B,['O4.3']
1286,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",mae,bod,B,"['A3+', 'Z5']"
1287,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",brysbennu,brysbennu,unk,['Z99']
1288,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",bwyta,bwyta,B,"['F1/B1', 'A1.5.1/N5+']"
1289,troi,troi,B,"['M2', 'M1', 'O4.4', 'A1.1.1', 'A2.1+', 'O4.2-']",heibio,heibio,Ar,['M6']
1291,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cefnen,cefnu,B,['Z99']
1293,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraed,cyrraed,unk,['Z99']
1294,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",Millbay,Millbay,E,['Z99']
1295,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyraedd,cyraedd,unk,['Z99']
1296,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",5109,5109,Gw,['Z99']
1297,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",dechrau,dechrau,B,['T2+']
1299,cyrraedd,cyrraedd,B,"['M1', 'N3.3', 'Q2.1', 'X9.2+']",cyrraeddadwy,cyrraeddadwy,unk,['Z99']
1301,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiad,cyhoeddiad,E,['Q4']
1302,cyhoeddi,cyhoeddi,B,['Q4'],Gyhoeddiadau,cyhoeddiadau,E,['Z99']
1303,cyhoeddi,cyhoeddi,B,['Q4'],ailgyhoeddi,ailgyhoeddi,B,['Z99']
1305,cyhoeddi,cyhoeddi,B,['Q4'],Cwmnaïu,Cwmnaïu,E,['Z99']
1306,cyhoeddi,cyhoeddi,B,['Q4'],cyhoeddiadau,cyhoeddiadau,E,['Z99']
1308,cyhoeddi,cyhoeddi,B,['Q4'],hailgyhoeddi,ailgyhoeddi,B,['Z99']
1309,cyhoeddi,cyhoeddi,B,['Q4'],recordio,recordio,B,"['Q1.2', 'K3']"
1311,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",mwyn,mwyn,E,['O1']
1312,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",wedi,wedi,U,['Z5']
1313,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",cael,cael,B,"['A9+', 'Z5', 'X9.2+', 'A2.1+', 'A2.2', 'M1', 'M2', 'X2.5+', 'E4.1-']"
1314,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",ceisisio,ceisisio,unk,['Z99']
1315,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",bod,bod,B,"['A3+', 'Z5']"
1316,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",argeisio,argeisio,B,['X2.4']
1317,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",Bambo,Bambo,E,['Z99']
1319,ceisio,ceisio,B,"['X8+', 'X2.4', 'Q2.2', 'G2.1', 'A12-']",tceisio,tceisio,unk,['Z99']
1321,dechrau,dechrau,B,['T2+'],tymor2,tymor2,unk,['Z99']
1322,dechrau,dechrau,E,['T2+'],dechraur,dechraur,unk,['Z99']
1323,dechrau,dechrau,B,['T2+'],tymor3,tymor3,unk,['Z99']
1324,dechrau,dechrau,E,['T2+'],diwedd,diwedd,E,['T2-']
1325,dechrau,dechrau,B,['T2+'],pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
1326,dechrau,dechrau,E,['T2+'],1670audechrau,1670audechrau,unk,['Z99']
1327,dechrau,dechrau,B,['T2+'],ddechraur,ddechraur,unk,['Z99']
1328,dechrau,dechrau,E,['T2+'],ddiwedd,diwedd,E,['T2-']
1329,dechrau,dechrau,B,['T2+'],aildechrau,aildechrau,unk,['Z99']
1331,dechrau,dechrau,B,['T2+'],tymor2,tymor2,unk,['Z99']
1332,dechrau,dechrau,E,['T2+'],dechraur,dechraur,unk,['Z99']
1333,dechrau,dechrau,B,['T2+'],tymor3,tymor3,unk,['Z99']
1334,dechrau,dechrau,E,['T2+'],diwedd,diwedd,E,['T2-']
1335,dechrau,dechrau,B,['T2+'],pwyswch,pwyso | pwyso,B | B,"['N3.5', 'X2.1', 'E6-', 'A2.1+']"
1336,dechrau,dechrau,E,['T2+'],1670audechrau,1670audechrau,unk,['Z99']
1337,dechrau,dechrau,B,['T2+'],ddechraur,ddechraur,unk,['Z99']
1338,dechrau,dechrau,E,['T2+'],ddiwedd,diwedd,E,['T2-']
1339,dechrau,dechrau,B,['T2+'],aildechrau,aildechrau,unk,['Z99']
1340,chwilio,chwilio,B,['X2.4'],chwiliwch,chwilio | chwilio,B | B,['X2.4']
1341,chwilio,chwilio,B,['X2.4'],chwiliwr,chwiliwr,unk,['Z99']
1343,chwilio,chwilio,B,['X2.4'],Metachwilio,Metachwilio,E,['Z99']
1344,chwilio,chwilio,B,['X2.4'],rhywchwilio,rhywchwilio,unk,['Z99']
1345,chwilio,chwilio,B,['X2.4'],metachwilio,metachwilio,unk,['Z99']
1347,chwilio,chwilio,B,['X2.4'],chwilblwch,chwilblwch,unk,['Z99']
1349,chwilio,chwilio,B,['X2.4'],rhagchwilio,rhagchwilio,B,['Z99']
1354,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Solbakken,Solbakken,E,['Z99']
1356,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",Cyflwyna,cyflwyno | cyflwyno,B | B,"['S1.1.1', 'T2+']"
1357,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwynyd,cyflwynyd,unk,['Z99']
1358,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyna,cyflwyno | cyflwyno,B | B,"['S1.1.1', 'T2+']"
1359,cyflwyno,cyflwyno,B,"['S1.1.1', 'T2+']",cyflwyn,cyflwyn,unk,['Z99']
1362,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cyhysylltu,cyhysylltu,unk,['Z99']
1363,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",cysylltua,cysylltua,unk,['Z99']
1364,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",C2Cysylltu,C2Cysylltu,E,['Z99']
1365,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",wasgCysylltu,wasgCysylltu,unk,['Z99']
1366,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",Wicigysylltu,Wicigysylltu,E,['Z99']
1367,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",gwagCysylltu,gwagCysylltu,unk,['Z99']
1369,cysylltu,cysylltu,B,"['A2.2', 'S5+', 'A1.1.1']",StaffCysylltu,StaffCysylltu,E,['Z99']
1370,helpu,helpu,B,['S8+'],helpus,helpus,unk,['Z99']
1371,helpu,helpu,B,['S8+'],Gallwch,gallu | gallu,B | B,['Z99']
1372,helpu,helpu,B,['S8+'],helpuMae,helpuMae,unk,['Z99']
1375,helpu,helpu,B,['S8+'],helpur,helpur,unk,['Z99']
1376,helpu,helpu,B,['S8+'],helpwch,helpu | helpu,B | B,['S8+']
1377,helpu,helpu,B,['S8+'],drwy,trwy,Ar,['Z5']
1379,helpu,helpu,B,['S8+'],gallu,gallu,E,['X9.1+']
1380,sicrhau,sicrhau,B,['A7+'],sicrhad,sicrhad,unk,['Z99']
1381,sicrhau,sicrhau,B,['A7+'],mwyn,mwyn,E,['O1']
1383,sicrhau,sicrhau,B,['A7+'],sicrhâf,sicrhâf,unk,['Z99']
1386,sicrhau,sicrhau,B,['A7+'],bod,bod,B,"['A3+', 'Z5']"
1387,sicrhau,sicrhau,B,['A7+'],sicrha,sicrhau | sicrhau,B | B,['A7+']
1388,sicrhau,sicrhau,B,['A7+'],sicrhai,sicrhai,unk,['Z99']
1390,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",disymud,disymud,unk,['Z99']
1391,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ddisymud,ddisymud,unk,['Z99']
1392,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",ymlaen,ymlaen,Adf,"['M6', 'A1.1.1']"
1393,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudio,symudio,unk,['Z99']
1394,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudiad,symudiad,E,"['M1', 'S5+c', 'K2', 'A2.1+']"
1395,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",Disymud,Disymud,E,['Z99']
1396,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",fynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1398,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",mynd,mynd,B,"['M1', 'A2.1+', 'A1.1.1', 'A9-', 'A1.8+', 'Q2.1', 'N6+', 'I2.2', 'A1.1.2', 'T2-', 'S3.2', 'A6.3+', 'B2-/X1%', 'B1%']"
1399,symud,symud,B,"['M2', 'M1', 'A2.1+', 'E1', 'H4/A2.1']",symudiant,symudiant,unk,['Z99']
1400,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinDim,meithrinDim,unk,['Z99']
1402,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinfeydd,meithrinfeydd,unk,['Z99']
1403,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinnir,meithrinnir,unk,['Z99']
1406,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",meithrinAdroddiad,meithrinAdroddiad,unk,['Z99']
1408,meithrin,meithrin,B,"['S1.1.1', 'A1.1.1', 'E1', 'S8+']",URDDMeithrin,URDDMeithrin,E,['Z99']
1410,hoffi,hoffi,B,['E2+'],hoffiOnd,hoffiOnd,unk,['Z99']
1411,hoffi,hoffi,B,['E2+'],Choffi,coffi,E,['F2']
1413,hoffi,hoffi,B,['E2+'],nghoffi,coffi,E,['F2']
1414,hoffi,hoffi,B,['E2+'],hoffia,hoffia,unk,['Z99']
1415,hoffi,hoffi,B,['E2+'],hoffiMae,hoffiMae,unk,['Z99']
1416,hoffi,hoffi,B,['E2+'],peipan,peipan,unk,['Z99']
1418,hoffi,hoffi,B,['E2+'],eisiau,eisiau,E,"['X7+', 'S6+', 'A7+', 'S3.2', 'A9-']"
1419,hoffi,hoffi,B,['E2+'],hoff,hoff,Ans,['E2+++']
1421,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygus,datblygus,unk,['Z99']
1422,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",atblygu,atblygu,unk,['Z99']
1423,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",chydlynu,cydlynu,B,"['S5+', 'A6.1+']"
1424,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblyguadau,datblyguadau,unk,['Z99']
1425,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",diwydiannu,diwydiannu,unk,['Z99']
1426,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",arloesi,arloesi,B,['T2+']
1427,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiadiadau,datblygiadiadau,unk,['Z99']
1428,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygiad,datblygiad,E,"['A2.1+', 'A5.1+/A2.1', 'H1']"
1429,datblygu,datblygu,B,"['A2.1+', 'T2+', 'A5.1+/A2.1', 'N3.2+/A2.1', 'H1', 'A9+', 'C1']",datblygidd,datblygidd,unk,['Z99']
1430,teipio,teipio,B,['Q1.2'],sgeipio,sgeipio,unk,['Z99']
1431,teipio,teipio,B,['Q1.2'],beipio,beipio,unk,['Z99']
1433,teipio,teipio,B,['Q1.2'],aildeipio,aildeipio,B,['Z99']
1435,teipio,teipio,B,['Q1.2'],gamdeipio,camdeipio,B,['Z99']
1437,teipio,teipio,B,['Q1.2'],peipio,peipio,unk,['Z99']
1438,teipio,teipio,B,['Q1.2'],aildeipio,aildeipio,B,['Z99']
1439,teipio,teipio,B,['Q1.2'],heipio,heipio,unk,['Z99']
1442,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",ailrifo,ailrifo,B,"['Q2.1', 'N1/N6+']"
1443,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",gorrifo,gorrifo,unk,['Z99']
1445,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",MeriAnn,MeriAnn,E,['Z99']
1446,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",Grifo,Grifo,E,['Z99']
1447,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",grac,crac,Ans,"['E3-', 'W4']"
1448,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",cadach,cadach,E,"['B5', 'O2', 'S9/S5+']"
1449,brifo,brifo,B,"['B2-', 'E4.1-', 'A1.1.2']",dreio,treio,B,"['W3/M4', 'N5-/A2.1']"
